"player","yrs_in_school","school","conf","g","comp","att","pct","yds","yds_per_att","td","int","adj_yds_per_att","rate","rush_att","rush_yds","rush_avg","rush_td","major_conf"
"Mark Stevens",2,"Utah","WAC",23,266,484,0.549586777,3875,8.006198347,23,20,7.097107438,129.6280992,304,986,3.2,23,"0"
"Mark Vlasic",4,"Iowa","Big Ten",47,134,236,0.56779661,1939,8.216101695,14,5,8.449152542,141.1338983,36,-131,-3.6,1,"1"
"Mark Whipple",2,"Brown","Ivy",18,175,340,0.514705882,2365,6.955882353,13,18,5.338235294,111.9294118,243,491,2,10,"0"
"Mark Williams",2,"Kansas","Big 8",18,195,312,0.625,2293,7.349358974,16,10,6.932692308,134.7474359,104,246,2.4,2,"0"
"Mark Young",4,"Ole Miss","SEC",44,410,809,0.506798517,4971,6.144622991,31,32,5.131025958,107.0289246,204,60,0.3,7,"1"
"Marlon Adler",4,"Missouri","Big 8",44,347,642,0.540498442,5231,8.147975078,32,44,6.060747664,125.2342679,387,734,1.9,21,"0"
"Marquel Blackwell",3,"South Florida","Ind",33,659,1155,0.570562771,7488,6.483116883,51,18,6.664935065,122.9690043,309,1109,3.6,17,"0"
"Marquel Fleetwood",4,"Minnesota","Big Ten",44,465,876,0.530821918,5279,6.026255708,18,41,4.331050228,101.1228311,339,875,2.6,15,"1"
"Marques Hagans",4,"Virginia","ACC",51,408,655,0.622900763,4877,7.445801527,27,18,7.033587786,132.9416794,239,902,3.8,11,"1"
"Marques Tuiasosopo",4,"Washington","Pac-10",42,418,761,0.549277267,5501,7.228646518,31,28,6.387647832,121.7324573,346,1374,4,20,"1"
"Marquise Williams",4,"North Carolina","ACC",47,624,1018,0.612966601,7965,7.824165029,61,25,7.917485265,141.8821218,491,2458,5,35,"1"
"Marshall Lobbestael",4,"Washington State","Pac-12",31,335,603,0.555555556,3871,6.419568823,26,20,5.789386401,117.0752902,97,-356,-3.7,2,"1"
"Martevious Young",4,"Southern Mississippi","CUSA",21,146,256,0.5703125,2001,7.81640625,17,5,8.265625,140.696875,86,382,4.4,1,"0"
"Martin Hankins",2,"Memphis","CUSA",23,487,805,0.604968944,5770,7.167701863,43,25,6.838509317,132.1217391,68,-13,-0.2,0,"0"
"Marty Lowe",4,"Louisville","Ind",38,416,767,0.542372881,4861,6.33767927,27,29,5.340286832,111.5285528,137,-178,-1.3,3,"0"
"Marvin Graves",4,"Syracuse","Big East",43,563,943,0.597030753,8466,8.977730647,48,45,7.84835631,142.3694592,434,289,0.7,17,"1"
"Mason Fine",2,"North Texas","CUSA",24,479,772,0.620466321,5624,7.284974093,37,20,7.077720207,133.8751295,201,134,0.7,3,"0"
"Mason Rudolph",4,"Oklahoma State","Big 12",42,915,1447,0.632342778,13618,9.411195577,92,26,9.874222529,159.6760194,225,28,0.1,17,"1"
"Matt Baker",4,"North Carolina","ACC",23,224,426,0.525821596,2968,6.96713615,12,14,6.051643192,113.829108,97,-42,-0.4,2,"1"
"Matt Baker",4,"Temple","Ind",44,285,514,0.554474708,3651,7.10311284,24,23,6.023346304,121.5727626,180,336,1.9,2,"0"
"Matt Barkley",4,"USC","Pac-12",47,1001,1562,0.64084507,12327,7.891805378,116,48,7.994238156,148.7367478,132,-113,-0.9,6,"1"
"Matt Blundin",4,"Virginia","ACC",25,179,304,0.588815789,2554,8.401315789,23,7,8.878289474,149.8144737,48,-45,-0.9,3,"1"
"Matt Bohnet",2,"Eastern Michigan","MAC",21,448,785,0.570700637,4988,6.354140127,35,17,6.27133758,120.8270064,178,674,3.8,3,"0"
"Matt Booher",2,"Oregon State","Pac-10",19,222,384,0.578125,2134,5.557291667,7,19,3.6953125,100.6135417,172,87,0.5,0,"1"
"Matt Dlugolecki",3,"San Diego State","MWC",26,256,433,0.591224018,2597,5.997690531,10,16,4.796766744,109.7339492,51,-121,-2.4,0,"0"
"Matt Dunigan",3,"Louisiana Tech","Southland",29,328,690,0.475362319,4167,6.039130435,17,35,4.249275362,96.25043478,266,12,0,7,"0"
"Matt Faulkner",2,"San Jose State","WAC",21,295,461,0.639913232,3355,7.277657267,14,14,6.518438178,129.0715835,38,-102,-2.7,0,"0"
"Matt Flynn",4,"LSU","SEC",41,245,437,0.560640732,3096,7.084668192,31,13,7.164759725,133.0352403,128,340,2.7,5,"1"
"Matt Grothe",4,"South Florida","Big East",42,717,1148,0.62456446,8669,7.551393728,52,44,6.732578397,133.1703833,545,2206,4,23,"1"
"Matt Hasselbeck",4,"Boston College","Big East",37,390,701,0.556348074,4548,6.487874465,22,26,5.446504993,113.071612,173,-188,-1.1,4,"1"
"Matt Johner",3,"Kansas","Big 12",22,133,268,0.496268657,1697,6.332089552,11,6,6.145522388,111.8835821,95,-125,-1.3,1,"1"
"Matt Johnson",4,"Bowling Green State","MAC",37,655,1002,0.653692615,8846,8.828343313,73,16,9.566866267,160.3756487,244,399,1.6,9,"0"
"Matt Jones",4,"Arkansas","SEC",46,417,755,0.552317881,5857,7.757615894,53,30,7.373509934,135.6143046,382,2535,6.6,24,"1"
"Matt Kegel",4,"Washington State","Pac-10",38,305,568,0.536971831,3982,7.01056338,24,18,6.429577465,120.1915493,108,-35,-0.3,3,"1"
"Matt Knizner",4,"Penn State","Ind",44,144,292,0.493150685,1893,6.482876712,9,16,4.633561644,102.9835616,97,-86,-0.9,3,"0"
"Matt Kofler",2,"San Diego State","WAC",23,361,615,0.58699187,4476,7.27804878,24,24,6.302439024,124.9079675,304,215,0.7,14,"0"
"Matt Kubik",2,"Louisiana Tech","WAC",23,294,554,0.530685921,4020,7.25631769,28,17,6.886281588,124.5631769,119,284,2.4,3,"0"
"Matt Kupec",4,"North Carolina","ACC",45,308,567,0.543209877,3864,6.814814815,33,28,5.756613757,120.8952381,225,32,0.1,4,"1"
"Matt Leinart",3,"USC","Pac-10",39,807,1245,0.648192771,10693,8.58875502,99,23,9.347791165,159.511004,132,-70,-0.5,9,"1"
"Matt Linehan",4,"Idaho","Sun Belt",44,897,1465,0.612286689,10752,7.339249147,62,43,6.864846416,130.9739249,333,309,0.9,12,"0"
"Matt LoVecchio",4,"Indiana","Big Ten",37,415,756,0.548941799,4996,6.608465608,28,21,6.099206349,117.0719577,280,388,1.4,6,"1"
"Matt Lytle",4,"Pitt","Big East",27,306,604,0.506622517,3738,6.188741722,26,24,5.261589404,108.9059603,193,161,0.8,4,"1"
"Matt Mauck",3,"LSU","SEC",23,310,529,0.586011342,3831,7.241965974,37,18,7.109640832,135.7096408,149,345,2.3,5,"1"
"Matt McGloin",4,"Penn State","Big Ten",35,513,894,0.573825503,6390,7.147651007,46,19,7.220357942,130.1521253,96,-57,-0.6,7,"1"
"Matt Miller",2,"Kansas State","Big 8",19,158,252,0.626984127,2096,8.317460317,22,11,8.099206349,152.6444444,140,322,2.3,10,"0"
"Matt Moore",4,"Oregon State","Pac-10",37,525,898,0.584632517,6700,7.461024499,33,32,6.592427617,126.1358575,166,-226,-1.4,8,"1"
"Matt Newton",4,"Colorado State","MWC",30,410,688,0.595930233,5248,7.627906977,41,27,7.05377907,135.4843023,73,-229,-3.1,5,"0"
"Matt Patterson",4,"West Texas A&M","MVC",44,104,245,0.424489796,1407,5.742857143,8,22,2.355102041,83.50530612,98,21,0.2,1,"0"
"Matt Rodgers",4,"Iowa","Big Ten",45,550,906,0.607064018,6725,7.422737307,41,34,6.639072848,130.4856512,238,130,0.5,15,"1"
"Matt Ryan",4,"Boston College","ACC",43,807,1347,0.599109131,9313,6.913882702,56,37,6.509279881,126.2132146,168,58,0.3,11,"1"
"Matt Sauk",2,"Utah State","Big West",21,344,664,0.518072289,5385,8.109939759,24,24,7.206325301,124.6295181,100,81,0.8,8,"0"
"Matt Schaub",4,"Virginia","ACC",40,716,1069,0.669784846,7502,7.01777362,56,26,6.971000935,138.350608,132,58,0.4,5,"1"
"Matt Schilz",4,"Bowling Green State","MAC",41,715,1225,0.583673469,8012,6.540408163,51,39,5.940408163,120.6782041,136,-218,-1.6,4,"0"
"Matt Scott",4,"Arizona","Pac-12",34,415,675,0.614814815,4921,7.29037037,33,19,7.001481481,133.2242963,212,1138,5.4,8,"1"
"Matt Sherman",4,"Iowa","Big Ten",34,420,714,0.588235294,6018,8.428571429,43,32,7.616246499,140.5338936,144,-380,-2.6,1,"1"
"Matt Simms",3,"Tennessee","SEC",20,144,267,0.539325843,1818,6.808988764,8,9,5.891385768,114.2741573,54,-135,-2.5,2,"1"
"Matt Stevens",3,"UCLA","Pac-10",35,231,431,0.535962877,2931,6.800464037,16,18,5.663573086,114.6180974,97,-126,-1.3,2,"1"
"Matt Veatch",2,"San Jose State","Big West",20,233,440,0.529545455,3474,7.895454545,17,19,6.725,123.39,47,-105,-2.2,1,"0"
"Matt Vogler",2,"Texas Christian","SWC",16,218,442,0.49321267,2521,5.70361991,12,21,4.108597285,96.68868778,73,-28,-0.4,2,"0"
"Matt Wyatt",4,"Mississippi State","SEC",40,222,459,0.483660131,2940,6.405228758,16,24,4.749455338,103.2156863,82,-255,-3.1,1,"1"
"Matthew Stafford",3,"Georgia","SEC",39,564,987,0.571428571,7731,7.832826748,51,33,7.361702128,133.3033435,141,213,1.5,6,"1"
"Maty Mauk",3,"Missouri","SEC",28,346,657,0.526636225,4373,6.656012177,42,19,6.633181126,123.8861492,185,747,4,4,"1"
"Maurice DeShazo",4,"Virginia Tech","Big East",38,397,744,0.533602151,5720,7.688172043,47,31,7.076612903,130.4543011,278,424,1.5,10,"1"
"Max Bortenschlager",2,"Maryland","Big Ten",12,137,266,0.515037594,1522,5.721804511,11,5,5.703007519,109.4541353,84,-14,-0.2,2,"1"
"Max Hall",3,"Brigham Young","MWC",39,903,1382,0.653400868,11365,8.223589001,94,40,8.281476122,151.0752533,189,204,1.1,7,"0"
"Max Knake",4,"Texas Christian","SWC",40,622,1115,0.557847534,7370,6.609865471,49,37,5.995515695,119.1730942,114,-220,-1.9,2,"0"
"Maxwell Smith",4,"San Diego State","MWC",33,402,685,0.586861314,4599,6.713868613,34,11,6.983941606,128.2505109,91,-269,-3,2,"0"
"McKenzie Milton",2,"UCF","American",23,459,731,0.627906977,6020,8.235294118,47,16,8.53625171,148.8071135,206,771,3.7,11,"0"
"Michael Anderson",2,"East Carolina","Ind",21,237,427,0.555035129,2682,6.281030445,24,24,4.87587822,115.5709602,49,-71,-1.4,0,"0"
"Michael Armour",3,"Eastern Michigan","MAC",26,238,415,0.573493976,2983,7.187951807,18,21,5.778313253,121.9209639,153,156,1,2,"0"
"Michael Bishop",2,"Kansas State","Big 12",23,244,480,0.508333333,4401,9.16875,36,13,9.45,147.1841667,324,1314,4.1,23,"1"
"Michael Brewer",3,"Virginia Tech","ACC",25,395,667,0.592203898,4460,6.686656672,32,22,6.16191904,124.6236882,123,-98,-0.8,3,"1"
"Michael Calhoun",2,"Rice","SWC",17,149,348,0.42816092,2161,6.209770115,26,22,4.859195402,106.9896552,209,371,1.8,2,"0"
"Michael Desormeaux",4,"Louisiana","Sun Belt",43,352,615,0.572357724,3893,6.330081301,23,26,5.175609756,114.2946341,443,2843,6.4,16,"0"
"Michael Harrington",4,"Idaho","WAC",30,354,615,0.575609756,3567,5.8,20,22,4.840650407,109.8582114,93,-196,-2.1,1,"0"
"Michael Machen",3,"Baylor","Big 12",17,239,447,0.534675615,2500,5.592841163,12,25,3.612975391,98.12080537,75,-115,-1.5,0,"1"
"Michael Robinson",4,"Penn State","Big Ten",45,248,505,0.491089109,3531,6.992079208,23,21,6.031683168,114.5552475,369,1637,4.4,20,"1"
"Michael Rocco",3,"Virginia","ACC",30,396,657,0.602739726,4731,7.200913242,27,24,6.378995434,127.0173516,75,98,1.3,2,"1"
"Michael Vick",2,"Virginia Tech","Big East",22,192,343,0.559766764,3299,9.618075802,21,11,9.39941691,150.5586006,235,1299,5.5,17,"1"
"Micheal Spurlock",3,"Ole Miss","SEC",20,179,345,0.51884058,2162,6.266666667,9,9,5.614492754,107.9153623,81,37,0.5,3,"1"
"Micky D'Angelo",3,"Southern Mississippi","CUSA",20,165,309,0.533980583,2194,7.100323625,10,11,6.145631068,116.6006472,84,-33,-0.4,1,"0"
"Mike Bates",2,"Miami (OH)","MAC",23,220,369,0.596205962,2251,6.100271003,7,21,3.918699187,105.7409214,46,-169,-3.7,1,"0"
"Mike Bath",4,"Miami (OH)","MAC",44,444,903,0.491694352,6524,7.224806202,49,38,6.416389812,119.3483942,228,486,2.1,7,"0"
"Mike Bobo",4,"Georgia","SEC",38,445,768,0.579427083,6334,8.247395833,38,26,7.713541667,136.778125,92,-280,-3,2,"1"
"Mike Brannan",4,"Baylor","SWC",45,153,345,0.443478261,2428,7.037681159,11,16,5.588405797,104.7107246,246,586,2.4,4,"0"
"Mike Cummings",3,"Kansas","Big 12",15,140,248,0.564516129,1759,7.092741935,10,6,6.810483871,124.4983871,78,19,0.2,4,"1"
"Mike Elkins",4,"Wake Forest","ACC",37,609,1109,0.549143372,7304,6.586113616,43,50,5.332732191,114.0158702,131,-134,-1,3,"1"
"Mike Eppley",4,"Clemson","ACC",35,252,449,0.561247216,3354,7.469933185,28,26,6.111358575,127.8699332,165,398,2.4,5,"1"
"Mike Ford",4,"SMU","SWC",44,475,885,0.536723164,6239,7.049717514,34,54,5.072316384,113.3645198,161,-184,-1.1,10,"0"
"Mike Fouts",2,"Utah","WAC",23,356,625,0.5696,5107,8.1712,39,19,8.0512,140.11008,76,-216,-2.8,2,"0"
"Mike Gimenez",3,"Colorado State","WAC",24,182,339,0.536873156,2399,7.076696165,11,17,5.469026549,113.8100295,126,234,1.9,8,"0"
"Mike Glennon",4,"North Carolina State","ACC",36,646,1069,0.604303087,7411,6.932647334,63,31,6.806361085,132.3128157,111,-280,-2.5,3,"1"
"Mike Greenfield",4,"Northwestern","Big Ten",39,497,933,0.532690247,5803,6.219721329,21,39,4.788853162,104.5822079,482,904,1.9,14,"1"
"Mike Groh",4,"Virginia","ACC",33,339,582,0.582474227,4366,7.501718213,29,18,7.10652921,131.5195876,103,12,0.1,7,"1"
"Mike Gundy",4,"Oklahoma State","Big 8",42,604,1035,0.583574879,7997,7.726570048,54,37,7.161352657,133.3283092,238,-248,-1,9,"0"
"Mike Hartline",4,"Kentucky","SEC",33,523,855,0.611695906,5680,6.643274854,38,25,6.216374269,125.7918129,75,-20,-0.3,1,"1"
"Mike Hohensee",2,"Minnesota","Big Ten",22,392,722,0.542936288,4792,6.637119114,33,31,5.619113573,116.5412742,128,63,0.5,5,"1"
"Mike Hold",2,"South Carolina","Ind",23,171,345,0.495652174,2981,8.64057971,15,15,7.553623188,127.7982609,277,655,2.4,10,"0"
"Mike Howard",4,"Wisconsin","Big Ten",46,307,547,0.561243144,3402,6.219378428,20,30,4.482632541,109.4639854,160,-94,-0.6,3,"1"
"Mike Hyde",3,"Missouri","Big 8",33,140,278,0.503597122,1744,6.273381295,11,12,5.122302158,107.4805755,62,-185,-3,1,"0"
"Mike Johnson",2,"Akron","Ind",22,281,598,0.469899666,3989,6.670568562,20,26,5.382943144,105.3638796,216,660,3.1,10,"0"
"Mike Jorgensen",4,"Oregon","Pac-10",33,163,354,0.460451977,1913,5.403954802,10,20,3.426553672,89.46101695,170,38,0.2,1,"1"
"Mike Kafka",4,"Northwestern","Big Ten",30,408,637,0.640502355,4265,6.69544741,19,20,5.879120879,123.855573,268,887,3.3,11,"1"
"Mike Kalasmiki",3,"Wisconsin","Big Ten",29,187,402,0.465174129,2626,6.532338308,18,25,4.629353234,103.7273632,137,166,1.2,5,"1"
"Mike Kelley",4,"Georgia Tech","Ind",35,391,785,0.498089172,5249,6.686624204,23,42,4.864968153,104.9447134,202,-51,-0.3,1,"0"
"Mike Kerrigan",3,"Northwestern","Big Ten",31,379,797,0.47553325,4094,5.136762861,23,47,3.060225847,88.43111669,121,-238,-2,2,"1"
"Mike Kokal",4,"Miami (OH)","MAC",30,278,481,0.577962578,3173,6.596673597,15,18,5.536382536,116.0149688,191,359,1.9,3,"0"
"Mike Maxwell",3,"Nevada","Big West",23,560,881,0.635641317,7256,8.236095346,62,33,7.95800227,148.4794552,65,-30,-0.5,4,"0"
"Mike McCoy",3,"Utah","WAC",29,571,896,0.637276786,7404,8.263392857,49,23,8.202008929,146.053125,207,155,0.7,2,"0"
"Mike McGann",5,"Temple","Ind",40,512,1040,0.492307692,5967,5.7375,25,50,4.054807692,95.74307692,229,86,0.4,5,"0"
"Mike McKay",2,"Tulane","Ind",17,230,384,0.598958333,2830,7.369791667,20,17,6.419270833,130.1354167,73,-140,-1.9,1,"0"
"Mike McMahon",4,"Rutgers","Big East",35,482,974,0.49486653,6608,6.784394251,41,52,5.223819302,109.689117,214,185,0.9,8,"1"
"Mike McQueary",3,"Penn State","Big Ten",28,171,307,0.557003257,2730,8.892508143,22,11,8.713355049,146.8794788,61,-29,-0.5,1,"1"
"Mike Moschetti",2,"Colorado","Big 12",21,366,607,0.602965404,4797,7.902800659,33,19,7.5815486,138.3604613,186,70,0.4,7,"1"
"Mike Neu",4,"Ball State","MAC",44,580,970,0.597938144,6271,6.464948454,43,40,5.495876289,120.4808247,182,-419,-2.3,2,"0"
"Mike Norseth",2,"Kansas","Big 8",23,363,647,0.561051005,4677,7.228748068,24,17,6.788253478,123.8126739,229,319,1.4,5,"0"
"Mike Orth",4,"Kansas","Big 8",25,199,419,0.474940334,2369,5.653937947,9,23,3.613365155,91.09689737,87,-105,-1.2,1,"0"
"Mike Pagel",4,"Arizona State","Pac-10",41,405,786,0.515267176,5196,6.610687023,54,31,6.209923664,121.8402036,122,-16,-0.1,7,"1"
"Mike Pawlawski",4,"California","Pac-10",44,383,645,0.59379845,4779,7.409302326,38,28,6.634108527,132.3776744,96,-128,-1.3,4,"1"
"Mike Perez",2,"San Jose State","PCAA",24,518,868,0.596774194,6775,7.805299539,40,30,7.171658986,133.5368664,88,-26,-0.3,1,"0"
"Mike Perez",4,"UTEP","WAC",40,315,638,0.493730408,4144,6.495297806,20,21,5.641065831,107.6952978,205,-7,0,2,"0"
"Mike Pitz",2,"Pacific","PCAA",15,152,295,0.515254237,1914,6.488135593,12,18,4.555932203,107.2461017,47,-95,-2,1,"0"
"Mike Power",4,"Boston College","Ind",44,230,428,0.537383178,3176,7.420560748,12,20,5.878504673,115.9775701,153,-207,-1.4,5,"0"
"Mike Pusey",3,"Western Carolina","Southern",33,420,855,0.49122807,6160,7.204678363,43,51,5.526315789,114.3087719,147,-297,-2,3,"0"
"Mike Reneau",2,"New Mexico State","Big West",22,142,347,0.409221902,1739,5.011527378,8,24,2.360230548,76.79423631,68,-15,-0.2,0,"0"
"Mike Richmond",4,"Utah","WAC",35,237,430,0.551162791,3046,7.08372093,18,24,5.409302326,117.2706977,64,-194,-3,1,"0"
"Mike Romo",3,"SMU","SWC",24,601,1034,0.581237911,6041,5.842359768,35,38,4.8655706,111.0197292,178,-342,-1.9,0,"0"
"Mike Samuel",4,"Wisconsin","Big Ten",44,390,711,0.548523207,4989,7.016877637,24,28,5.919831224,117.0571027,348,761,2.2,23,"1"
"Mike Schneider",3,"Duke","ACC",29,288,547,0.526508227,3098,5.663619744,12,19,4.539305302,100.5177331,179,111,0.6,3,"1"
"Mike Shula",4,"Alabama","SEC",32,313,578,0.541522491,4069,7.039792388,35,30,5.915224913,122.8885813,127,82,0.6,2,"1"
"Mike Stephans",1,"Rutgers","Big East",10,73,172,0.424418605,918,5.337209302,4,6,4.23255814,87.97209302,40,-89,-2.2,1,"1"
"Mike Teel",4,"Rutgers","Big East",48,661,1142,0.578809107,9383,8.216287215,59,49,7.318739054,135.365324,56,-210,-3.8,2,"1"
"Mike Thomas",5,"North Carolina","ACC",56,302,573,0.527050611,4368,7.623036649,22,28,6.191972077,119.6356021,173,291,1.7,4,"1"
"Mike Timko",4,"West Virginia","Ind",30,144,294,0.489795918,1857,6.316326531,12,17,4.530612245,103.9414966,84,-97,-1.2,0,"0"
"Mike Tomczak",4,"Ohio State","Big Ten",48,376,675,0.557037037,5569,8.25037037,32,36,6.798518519,129.9845926,183,446,2.4,10,"1"
"Mike Wegzyn",2,"Massachusetts","MAC",21,231,447,0.516778523,2428,5.431767338,9,17,4.123042506,96.34272931,123,241,2,2,"0"
"Mike White",5,"Western Kentucky","CUSA",44,863,1393,0.619526202,11262,8.084709261,74,31,8.145728643,142.9438622,136,-470,-3.5,6,"0"
"Mike Wright",4,"Bowling Green State","MAC",45,247,492,0.50203252,3097,6.294715447,23,26,4.851626016,107.9365854,363,1149,3.2,23,"0"
"Mitch Leidner",4,"Minnesota","Big Ten",47,580,1029,0.563654033,7287,7.081632653,36,32,6.381924198,121.1766764,446,1495,3.4,33,"1"
"Mitch Trubisky",3,"North Carolina","ACC",31,386,572,0.674825175,4762,8.325174825,41,10,8.972027972,157.5713287,120,439,3.7,8,"1"
"Montel Aaron",1,"San Jose State","MWC",10,126,225,0.56,1531,6.804444444,8,10,5.515555556,116.0017778,52,-87,-1.7,1,"0"
"Moses Moreno",4,"Colorado State","WAC",37,457,787,0.58068615,6689,8.499364676,49,28,8.143583227,142.894028,169,-246,-1.5,4,"0"
"Munchie Legaux",5,"Cincinnati","American",38,258,477,0.540880503,3421,7.171907757,23,17,6.532494759,123.1161426,133,677,5.1,8,"0"
"Nate Davis",3,"Ball State","MAC",39,678,1124,0.603202847,9233,8.214412811,74,22,8.650355872,147.1327402,173,499,2.9,10,"0"
"Nate Hybl",3,"Oklahoma","Big 12",30,440,759,0.579710145,4916,6.476943347,40,23,6.167325428,123.7080369,140,-13,-0.1,4,"1"
"Nate Longshore",4,"California","Pac-10",39,558,936,0.596153846,6783,7.246794872,51,31,6.846153846,131.8452991,57,-179,-3.1,4,"1"
"Nate Sudfeld",4,"Indiana","Big Ten",38,593,983,0.603255341,7879,8.01525941,61,20,8.340793489,144.0626653,135,132,1,8,"1"
"Nathan Chandler",2,"Iowa","Big Ten",18,177,327,0.541284404,2201,6.73088685,19,10,6.516819572,123.7259939,94,146,1.6,6,"1"
"Nathan Enderle",4,"Idaho","WAC",46,779,1427,0.545900491,10084,7.066573231,74,60,6.211632796,122.6528381,228,-349,-1.5,3,"0"
"Nathan Peterman",4,"Pitt","ACC",35,398,662,0.601208459,5236,7.909365559,47,17,8.173716012,144.852568,172,525,3.1,5,"1"
"Nathan Rourke",1,"Ohio","MAC",13,161,292,0.551369863,2203,7.544520548,17,7,7.630136986,132.9287671,137,907,6.6,21,"0"
"Nathan Scheelhaase",4,"Illinois","Big Ten",48,775,1231,0.629569456,8568,6.960194963,55,37,6.501218522,130.1553209,614,2066,3.4,19,"1"
"Nathan Stanley",2,"Iowa","Big Ten",18,201,360,0.558333333,2494,6.927777778,26,6,7.622222222,134.5266667,49,-115,-2.3,0,"1"
"Nealon Greene",4,"Clemson","ACC",42,458,805,0.568944099,5719,7.104347826,35,26,6.520496894,124.4591304,353,1066,3,8,"1"
"Ned James",2,"New Mexico","WAC",23,181,335,0.540298507,2503,7.471641791,15,15,6.352238806,122.6125373,217,779,3.6,7,"0"
"Neil Britt",4,"Ball State","MAC",44,336,588,0.571428571,3830,6.513605442,16,42,3.843537415,106.5510204,99,-227,-2.3,0,"0"
"Neil Dougherty",5,"Miami (OH)","MAC",55,365,678,0.538348083,4074,6.008849558,27,21,5.411504425,111.2560472,157,34,0.2,9,"0"
"Neil O'Donnell",3,"Maryland","ACC",27,387,658,0.588145897,4989,7.582066869,26,21,6.936170213,129.1604863,196,71,0.4,3,"1"
"Nic Shimonek",3,"Texas Tech","Big 12",18,367,553,0.663652803,4445,8.037974684,39,11,8.553345389,153.1790235,64,-97,-1.5,1,"1"
"Nick Arbuckle",2,"Georgia State","Sun Belt",25,566,915,0.618579235,7651,8.361748634,51,29,8.050273224,144.1512568,134,-85,-0.6,8,"0"
"Nick Eddy",2,"Houston","CUSA",22,233,447,0.521252796,3077,6.883668904,22,26,5.250559284,114.5565996,60,-74,-1.2,3,"0"
"Nick Fanuzzi",3,"Rice","CUSA",28,425,704,0.603693182,4402,6.252840909,29,19,5.862215909,121.0892045,145,84,0.6,1,"0"
"Nick Fitzgerald",3,"Mississippi State","SEC",32,366,661,0.553706505,4440,6.71709531,39,21,6.467473525,124.9107413,380,2486,6.5,33,"1"
"Nick Florence",4,"Baylor","Big 12",30,466,754,0.618037135,6301,8.356763926,41,22,8.131299735,144.1092838,205,651,3.2,14,"1"
"Nick Foles",4,"Arizona","Pac-12",36,938,1404,0.668091168,10068,7.170940171,67,33,7.067663818,138.0920228,106,-290,-2.7,4,"1"
"Nick Isham",1,"Louisiana Tech","WAC",10,155,257,0.60311284,1457,5.6692607,8,7,5.06614786,112.7579767,49,-19,-0.4,2,"0"
"Nick Lamaison",2,"UTEP","CUSA",19,256,476,0.537815126,3404,7.151260504,24,19,6.363445378,122.507563,95,108,1.1,1,"0"
"Nick Marshall",2,"Auburn","SEC",26,320,532,0.601503759,4508,8.473684211,34,13,8.652255639,147.5323308,325,1866,5.7,23,"1"
"Nick Montana",3,"Tulane","American",21,227,417,0.544364508,2285,5.479616307,18,15,4.724220624,107.5155875,61,8,0.1,0,"0"
"Nick Mullens",4,"Southern Mississippi","CUSA",44,928,1546,0.600258732,11994,7.758085382,87,46,7.544631307,137.8134541,183,-210,-1.1,9,"0"
"Nick Noce",3,"Arkansas State","Sun Belt",27,328,628,0.522292994,4343,6.915605096,25,33,5.347133758,112.9477707,225,498,2.2,8,"0"
"Nick Rolovich",2,"Hawaii","WAC",14,296,541,0.547134935,4176,7.719038817,40,13,8.116451017,139.1467652,57,25,0.4,0,"0"
"Nick Sherry",3,"UNLV","MWC",18,276,530,0.520754717,2959,5.583018868,19,24,4.262264151,101.7464151,63,-41,-0.7,1,"0"
